Organism,Compound Name,Chemical Formula,Mol. Wt.,SMILES,Common-Name,Object ID
YEAST,2K-4CH3-PENTANOATE,C6H9O3,129.135,CC(C)CC(C([O-])=O)=O,4-methyl-2-oxopentanoate,2K-4CH3-PENTANOATE
GCF_000014565,CPD-10826,C7H8O5,172.137,CC(C(=O)CC(=O)[O-])CC(=O)[O-],4-methyl-3-oxoadipate,CPD-10826
GCF_000046845,CPD-10826,C7H8O5,172.137,CC(C(=O)CC(=O)[O-])CC(=O)[O-],4-methyl-3-oxoadipate,CPD-10826
PPUT160488,CPD-10826,C7H8O5,172.137,CC(C(=O)CC(=O)[O-])CC(=O)[O-],4-methyl-3-oxoadipate,CPD-10826
GCF_000014565,CPD-10825,C7H7O4,155.13,CC1(\CC(=O)OC(/CC([O-])=O)=1),4-methyl-3-oxoadipate-enol-lactone,CPD-10825
GCF_000046845,CPD-10825,C7H7O4,155.13,CC1(\CC(=O)OC(/CC([O-])=O)=1),4-methyl-3-oxoadipate-enol-lactone,CPD-10825
MTBH37RV,CPD-10825,C7H7O4,155.13,CC1(\CC(=O)OC(/CC([O-])=O)=1),4-methyl-3-oxoadipate-enol-lactone,CPD-10825
PPUT160488,CPD-10825,C7H7O4,155.13,CC1(\CC(=O)OC(/CC([O-])=O)=1),4-methyl-3-oxoadipate-enol-lactone,CPD-10825
MED4,CPD-21115,C6H14O1S1,134.236,CC(O)CC(C)(S)C,4-methyl-4-sulfanylpentan-2-ol,CPD-21115
PPUT160488,CPD-21115,C6H14O1S1,134.236,CC(O)CC(C)(S)C,4-methyl-4-sulfanylpentan-2-ol,CPD-21115
MED4,CPD-21116,C6H12O1S1,132.22,CC(=O)CC(C)(S)C,4-methyl-4-sulfanylpentan-2-one,CPD-21116
PPUT160488,CPD-21116,C6H12O1S1,132.22,CC(=O)CC(C)(S)C,4-methyl-4-sulfanylpentan-2-one,CPD-21116
ECOLI,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP(=O)([O-])[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
GCF_000014565,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
GCF_000046845,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
GCF_009937745,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
MED4,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
MTBH37RV,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
PPUT160488,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
YARROWIA,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
YEAST,THZ-P,C6H8N1O4P1S1,221.167,CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1),4-methyl-5-(2-phosphooxyethyl)thiazole,THZ-P
ECOLI,CPD0-1489,C8H8N1O2,150.157,CC1(\C=C(C(/C(=O)[O-])=C\C=1)\N),4-methylanthranilate,CPD0-1489
YEAST,CPD-8773,C8H8O1,120.151,CC1(\C=C/C(/C=O)=C\C=1),4-methylbenzaldehyde,CPD-8773
YEAST,4-METHYLBENZYL-ALCOHOL,C8H10O1,122.166,CC1(\C=C/C(/CO)=C\C=1),4-methylbenzyl alcohol,4-METHYLBENZYL-ALCOHOL
GCF_000014565,4-METHYLCATECHOL,C7H8O2,124.139,CC1(\C=C/C(/O)=C(\C=1)/O),4-methylcatechol,4-METHYLCATECHOL
GCF_000046845,4-METHYLCATECHOL,C7H8O2,124.139,CC1(\C=C/C(/O)=C(\C=1)/O),4-methylcatechol,4-METHYLCATECHOL
GCF_009937745,4-METHYLCATECHOL,C7H8O2,124.139,CC1(\C=C/C(/O)=C(\C=1)/O),4-methylcatechol,4-METHYLCATECHOL
ECOLI,CPD0-1500,C8H14N2O4,202.21,C=C(CC([NH3+])C(=O)[O-])CC([NH3+])C(=O)[O-],4-methylene diaminopimelate,CPD0-1500
GCF_000014565,CPD-18272,C8H7O4,167.141,CC1(\C(\O)=C/C(/C(=O)[O-])=C(\C=1)/O),4-methylgentisate,CPD-18272
ECOLI,CPD0-1961,C5H12N1O2,118.155,C[N+]1(O)(CCOCC1),4-methylmorpholine N-oxide,CPD0-1961
PPUT160488,CPD-17493,C6H11O2,115.152,CC(C)CCC([O-])=O,4-methylpentanoate,CPD-17493
ECOLI,CPD-108,C7H8O1,108.14,CC1(\C=C/C(/O)=C\C=1),4-methylphenol,CPD-108
GCF_000046845,CPD-108,C7H8O1,108.14,CC1(\C=C/C(/O)=C\C=1),4-methylphenol,CPD-108
MED4,CPD-108,C7H8O1,108.14,CC1(\C=C/C(/O)=C\C=1),4-methylphenol,CPD-108
PPUT160488,CPD-18105,C12H15O8P1,318.219,CC2(\C=C/C(/O[C@@H]1([C@H](O)[C@H](O)[C@@H](COP(=O)([O-])[O-])O1))=C\C=2),4-methylphenyl ribotide phosphate,CPD-18105
ECOLI,CPD0-1652,C4H6N2,82.105,CC1(\C=N/N\C=1),4-methylpyrazole,CPD0-1652
ECOLI,CPD-8815,C8H7O3,151.141,CC1(\C=C/C(/C([O-])=O)=C(\C=1)/O),4-methylsalicylate,CPD-8815
GCF_000014565,CPD-8815,C8H7O3,151.141,CC1(\C=C/C(/C([O-])=O)=C(\C=1)/O),4-methylsalicylate,CPD-8815
GCF_000046845,CPD-8815,C8H7O3,151.141,CC1(\C=C/C(/C([O-])=O)=C(\C=1)/O),4-methylsalicylate,CPD-8815
YEAST,CPD-8815,C8H7O3,151.141,CC1(\C=C/C(/C([O-])=O)=C(\C=1)/O),4-methylsalicylate,CPD-8815
PPUT160488,CPD-182,C10H8O3,176.171,CC1(\C2(/C=C\C(\O)=C/C(/OC(\C=1)=O)=2)),4-methylumbelliferone,CPD-182
YARROWIA,CPD-182,C10H8O3,176.171,CC1(\C2(/C=C\C(\O)=C/C(/OC(\C=1)=O)=2)),4-methylumbelliferone,CPD-182
PPUT160488,CPD-11641,C16H18O8,338.313,CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3)),4-methylumbelliferyl glucoside,CPD-11641
YARROWIA,CPD-11641,C16H18O8,338.313,CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3)),4-methylumbelliferyl glucoside,CPD-11641
YEAST,CPD-11641,C16H18O8,338.313,CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3)),4-methylumbelliferyl glucoside,CPD-11641
ECOLI,NAIR,C7H10N4O9P1,325.151,C1(\N(C(\[NH3+])=C(\N=1)/[N+]([O-])=O)[C@@H]2(O[C@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O)2)),4-nitro-5-aminoimidazole ribonucleotide,NAIR
ECOLI,4-NITROANILINE,C6H7N2O2,139.133,C1(/C=C(\C=C/C(/[NH3+])=1)/[N+]([O-])=O),4-nitroaniline,4-NITROANILINE
MTBH37RV,4-NITROANILINE,C6H7N2O2,139.133,C1(/C=C(\C=C/C(/[NH3+])=1)/[N+]([O-])=O),4-nitroaniline,4-NITROANILINE
PPUT160488,4-NITROANILINE,C6H7N2O2,139.133,C1(/C=C(\C=C/C(/[NH3+])=1)/[N+]([O-])=O),4-nitroaniline,4-NITROANILINE
ECOLI,CPD-703,C7H5N1O3,151.121,C(=O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrobenzaldehyde,CPD-703
PPUT160488,CPD-703,C7H5N1O3,151.121,C(=O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrobenzaldehyde,CPD-703
YEAST,CPD-703,C7H5N1O3,151.121,C(=O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrobenzaldehyde,CPD-703
GCF_009937745,CPD-704,C7H4N1O4,166.113,C([O-])(=O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrobenzoate,CPD-704
ECOLI,CPD-702,C7H7N1O3,153.137,C(O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrobenzyl alcohol,CPD-702
PPUT160488,CPD-702,C7H7N1O3,153.137,C(O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrobenzyl alcohol,CPD-702
YEAST,CPD-702,C7H7N1O3,153.137,C(O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrobenzyl alcohol,CPD-702
GCF_000014565,CPD-158,C6H5N1O4,155.11,C1(\C(\[N+]([O-])=O)=C/C(/O)=C(\C=1)/O),4-nitrocatechol,CPD-158
PPUT160488,CPD-158,C6H5N1O4,155.11,C1(\C(\[N+]([O-])=O)=C/C(/O)=C(\C=1)/O),4-nitrocatechol,CPD-158
GCF_000014565,CPD-21754,C6H4N1O7S1,234.16,C1(/C=C(C(/OS(=O)(=O)[O-])=C\C(\[N+]([O-])=O)=1)/O),4-nitrocatecholsulfate,CPD-21754
PPUT160488,CPD-21754,C6H4N1O7S1,234.16,C1(/C=C(C(/OS(=O)(=O)[O-])=C\C(\[N+]([O-])=O)=1)/O),4-nitrocatecholsulfate,CPD-21754
ECOLI,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
GCF_000014565,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
GCF_000046845,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
GCF_009937745,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
MED4,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
MTBH37RV,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
PPUT160488,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
YARROWIA,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
YEAST,P-NITROPHENOL,C6H4N1O3,138.102,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-]),4-nitrophenol,P-NITROPHENOL
ECOLI,P-NITROPHENYL-ACETATE,C8H7N1O4,181.148,CC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl acetate,P-NITROPHENYL-ACETATE
MTBH37RV,P-NITROPHENYL-ACETATE,C8H7N1O4,181.148,CC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl acetate,P-NITROPHENYL-ACETATE
ECOLI,CPD0-2413,C10H11N1O4,209.201,CCCC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl butanoate,CPD0-2413
GCF_000046845,CPD0-2413,C10H11N1O4,209.201,CCCC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl butanoate,CPD0-2413
MED4,CPD0-2413,C10H11N1O4,209.201,CCCC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl butanoate,CPD0-2413
MTBH37RV,CPD0-2413,C10H11N1O4,209.201,CCCC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl butanoate,CPD0-2413
PPUT160488,CPD0-2413,C10H11N1O4,209.201,CCCC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl butanoate,CPD0-2413
GCF_000046845,CPD-21488,C22H35N1O4,377.523,CCCCCCCCCCCCCCCC(=O)OC1(\C=C/C(/[N+](=O)[O-])=C\C=1),4-nitrophenyl palmitate,CPD-21488
MED4,CPD-21488,C22H35N1O4,377.523,CCCCCCCCCCCCCCCC(=O)OC1(\C=C/C(/[N+](=O)[O-])=C\C=1),4-nitrophenyl palmitate,CPD-21488
MTBH37RV,CPD-21488,C22H35N1O4,377.523,CCCCCCCCCCCCCCCC(=O)OC1(\C=C/C(/[N+](=O)[O-])=C\C=1),4-nitrophenyl palmitate,CPD-21488
PPUT160488,CPD-21488,C22H35N1O4,377.523,CCCCCCCCCCCCCCCC(=O)OC1(\C=C/C(/[N+](=O)[O-])=C\C=1),4-nitrophenyl palmitate,CPD-21488
ECOLI,CPD-194,C6H4N1O6P1,217.074,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/OP([O-])(=O)[O-]),4-nitrophenyl phosphate,CPD-194
MTBH37RV,CPD-194,C6H4N1O6P1,217.074,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/OP([O-])(=O)[O-]),4-nitrophenyl phosphate,CPD-194
YARROWIA,CPD-194,C6H4N1O6P1,217.074,C1(\C(\[N+]([O-])=O)=C/C=C(\C=1)/OP([O-])(=O)[O-]),4-nitrophenyl phosphate,CPD-194
YEAST,CPD-194,C6H4N1O6P1,217.074,C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/OP([O-])(=O)[O-]),4-nitrophenyl phosphate,CPD-194
ECOLI,PNP-PROPIONATE,C9H9N1O4,195.174,CCC(=O)OC1(\C=C/C(/[N+]([O-])=O)=C\C=1),4-nitrophenyl propanoate,PNP-PROPIONATE
ECOLI,CPD0-2500,C12H15N1O8,301.252,C(O)[C@@H]2([C@H](O)[C@H](O)[C@@H](O)[C@@H](OC1(\C=C/C(/[N+]([O-])=O)=C\C=1))O2),4-nitrophenyl-&alpha;-D-galactopyranoside,CPD0-2500
ECOLI,CPD0-2062,C12H15N1O8,301.252,C(O)[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)OC2(\C=C/C(/[N+](=O)[O-])=C\C=2)),4-nitrophenyl-&alpha;-D-glucopyranoside,CPD0-2062
YEAST,CPD-13211,C12H15N1O8,301.252,C1(\C(\[N+]([O-])=O)=C/C=C(\C=1)/O[C@H]2([C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)),4-nitrophenyl-&beta;-D-glucopyranoside,CPD-13211
PPUT160488,CPD-10453,C7H5N3O5,211.134,CC1(/C(/[N+](=O)[O-])=C\C(\N=O)=C/C(/[N+]([O-])=O)=1),"4-nitroso-2,6-dinitrotoluene",CPD-10453
MTBH37RV,CPD-18690,C14H18O7,298.292,C[C@H]2([C@H](O)[C@@H](O)[C@@H](O)[C@H](OC1(\C=C/C(/C(OC)=O)=C\C=1))O2),4-<i>O</i>-(&alpha;-L-rhamnopyranosyl)-hydroxybenzoate methyl ester,CPD-18690
GCF_000014565,CPD-13337,C6H4O5,156.095,C([O-])(=O)/C=C/CC(=O)C(=O)[O-],4-oxalocrotonate,CPD-13337
GCF_009937745,CPD-13337,C6H4O5,156.095,C([O-])(=O)/C=C/CC(=O)C(=O)[O-],4-oxalocrotonate,CPD-13337
PPUT160488,CPD-13337,C6H4O5,156.095,C([O-])(=O)/C=C/CC(=O)C(=O)[O-],4-oxalocrotonate,CPD-13337
ECOLI,CPD-21221,C5H6O2,98.101,CC(/C=C/C=O)=O,4-oxo-2-pentenal,CPD-21221
GCF_000014565,CPD-21221,C5H6O2,98.101,CC(/C=C/C=O)=O,4-oxo-2-pentenal,CPD-21221
GCF_000046845,CPD-21221,C5H6O2,98.101,CC(/C=C/C=O)=O,4-oxo-2-pentenal,CPD-21221
GCF_009937745,CPD-21221,C5H6O2,98.101,CC(/C=C/C=O)=O,4-oxo-2-pentenal,CPD-21221
MED4,CPD-21221,C5H6O2,98.101,CC(/C=C/C=O)=O,4-oxo-2-pentenal,CPD-21221
MTBH37RV,CPD-21221,C5H6O2,98.101,CC(/C=C/C=O)=O,4-oxo-2-pentenal,CPD-21221
GCF_000014565,CPD-16593,C4H5O3S1,133.142,C(CCC(=O)S)([O-])=O,4-oxo-4-sulfanylbutanoate,CPD-16593
ECOLI,CPD0-1144,C11H16N1O9,306.249,CC(=O)N[C@@H]1(C(CC(O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO)=O),4-oxo-N-acetylneuraminate,CPD0-1144
GCF_000014565,4-OXOGLUTARAMATE,C5H6N1O4,144.107,C(CC(=O)[O-])C(C(N)=O)=O,4-oxoglutaramate,4-OXOGLUTARAMATE
GCF_009937745,4-OXOGLUTARAMATE,C5H6N1O4,144.107,C(CC(=O)[O-])C(C(N)=O)=O,4-oxoglutaramate,4-OXOGLUTARAMATE
PPUT160488,4-OXOGLUTARAMATE,C5H6N1O4,144.107,C(CC(=O)[O-])C(C(N)=O)=O,4-oxoglutaramate,4-OXOGLUTARAMATE
PPUT160488,CPD-16942,C5H7O3,115.108,CC(=O)CCC(=O)[O-],4-oxopentanoate,CPD-16942
ECOLI,CPD0-2545,C10H13O3S1,213.271,C(S(=O)([O-])=O)CCCC1(\C=C/C=C\C=1),4-phenylbutane-1-sulfonate,CPD0-2545
ECOLI,ERYTHRONATE-4P,C4H6O8P1,213.06,C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O,4-phospho-D-erythronate,ERYTHRONATE-4P
GCF_000014565,ERYTHRONATE-4P,C4H6O8P1,213.06,C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O,4-phospho-D-erythronate,ERYTHRONATE-4P
GCF_000046845,ERYTHRONATE-4P,C4H6O8P1,213.06,C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O,4-phospho-D-erythronate,ERYTHRONATE-4P
GCF_009937745,ERYTHRONATE-4P,C4H6O8P1,213.06,C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O,4-phospho-D-erythronate,ERYTHRONATE-4P
MED4,ERYTHRONATE-4P,C4H6O8P1,213.06,C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O,4-phospho-D-erythronate,ERYTHRONATE-4P
MTBH37RV,ERYTHRONATE-4P,C4H6O8P1,213.06,C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O,4-phospho-D-erythronate,ERYTHRONATE-4P
PPUT160488,ERYTHRONATE-4P,C4H6O8P1,213.06,C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O,4-phospho-D-erythronate,ERYTHRONATE-4P
YARROWIA,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phospho-hydroxy-L-threonine,4-PHOSPHONOOXY-THREONINE
ECOLI,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
GCF_000014565,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
GCF_000046845,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
GCF_009937745,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
MED4,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
MTBH37RV,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
PPUT160488,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
YEAST,4-PHOSPHONOOXY-THREONINE,C4H8N1O7P1,213.083,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],4-phosphooxy-L-threonine,4-PHOSPHONOOXY-THREONINE
ECOLI,CPD0-2085,C6H7N1O1,109.127,CC1(\C=C/N(=O)=C\C=1),4-picoline N-oxide,CPD0-2085
ECOLI,CPD-16843,C21H32O3,332.482,C[C@@]34([C@H]2(CC[C@@]1(C)([C@@H](CCC(C(O)CO)1)[C@@H]2CCC/3=C\C(=O)CC4))),"4-pregnen-20,21-diol-3-one",CPD-16843
GCF_000014565,CPD-16589,C4H7O2S1,119.158,C(S)CCC([O-])=O,4-sulfanylbutanoate,CPD-16589
GCF_000014565,CPD-10418,C6H5O5S1,189.162,C1(\C(\S(=O)(=O)[O-])=C/C(/O)=C(\C=1)/O),4-sulfocatechol,CPD-10418
GCF_000046845,CPD-10418,C6H5O5S1,189.162,C1(\C(\S(=O)(=O)[O-])=C/C(/O)=C(\C=1)/O),4-sulfocatechol,CPD-10418
PPUT160488,CPD-10418,C6H5O5S1,189.162,C1(\C(\S(=O)(=O)[O-])=C/C(/O)=C(\C=1)/O),4-sulfocatechol,CPD-10418
GCF_000014565,CPD-10420,C6H4O7S1,220.153,C([O-])(=O)CC1(S(=O)(=O)[O-])(\C=C/C(=O)O1),4-sulfomuconolactone,CPD-10420
GCF_000046845,CPD-10420,C6H4O7S1,220.153,C([O-])(=O)CC1(S(=O)(=O)[O-])(\C=C/C(=O)O1),4-sulfomuconolactone,CPD-10420
PPUT160488,CPD-10420,C6H4O7S1,220.153,C([O-])(=O)CC1(S(=O)(=O)[O-])(\C=C/C(=O)O1),4-sulfomuconolactone,CPD-10420
YARROWIA,4-TRIMETHYLAMMONIOBUTANAL,C7H16N1O1,130.209,C(CCC=O)[N+](C)(C)C,4-trimethylammoniobutanal,4-TRIMETHYLAMMONIOBUTANAL
PPUT160488,CPD3O-4151,C8H10O2,138.166,C1(\C(/CCO)=C/C=C(\C=1)/O),4-tyrosol,CPD3O-4151
YARROWIA,CPD3O-4151,C8H10O2,138.166,C1(\C(/CCO)=C/C=C(\C=1)/O),4-tyrosol,CPD3O-4151
YEAST,CPD3O-4151,C8H10O2,138.166,C1(\C(/CCO)=C/C=C(\C=1)/O),4-tyrosol,CPD3O-4151
GCF_009937745,CPD-1072,C9H10O2,150.177,C=CC1(\C=C/C(/O)=C(C=1)/OC),4-vinylguaiacol,CPD-1072
YEAST,CPD-1072,C9H10O2,150.177,C=CC1(\C=C/C(/O)=C(C=1)/OC),4-vinylguaiacol,CPD-1072
GCF_009937745,CPD-1075,C8H8O1,120.151,C=CC1(\C=C/C(/O)=C\C=1),4-vinylphenol,CPD-1075
YEAST,CPD-1075,C8H8O1,120.151,C=CC1(\C=C/C(/O)=C\C=1),4-vinylphenol,CPD-1075
MED4,CPD-13901,C9H8N1O5,210.166,C([O-])(=O)C1(CC(/C=C\C(C(=O)[O-])=O)=C\[NH2+]1),"4-[(1Z)-3-carboxy-3-oxoprop-1-en-1-yl]-2,3-dihydro-1H-pyrrole-2-carboxylate",CPD-13901
MED4,CPD-5881,C9H15N5O4,257.249,C[C@H](O)[C@H](O)[C@H]1(CNC2(\[C@@](O)(N1)C(=O)\N=C(N)/N=2)),"4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin",CPD-5881
MTBH37RV,CPD-5881,C9H15N5O4,257.249,C[C@H](O)[C@H](O)[C@H]1(CNC2(\[C@@](O)(N1)C(=O)\N=C(N)/N=2)),"4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin",CPD-5881
YEAST,CPD-5881,C9H15N5O4,257.249,C[C@H](O)[C@H](O)[C@H]1(CNC2(\[C@@](O)(N1)C(=O)\N=C(N)/N=2)),"4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin",CPD-5881
YARROWIA,4-ALPHA-METHYL-5-ALPHA-CHOLEST-7-EN-3-ON,C28H46O1,398.671,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CCC(=O)[C@@H](C)[C@H](CC=1)2)(C))CC[C@](C)34))),4&alpha;-methyl-5&alpha;-cholest-7-en-3-one,4-ALPHA-METHYL-5-ALPHA-CHOLEST-7-EN-3-ON
YEAST,4-ALPHA-METHYL-5-ALPHA-CHOLEST-7-EN-3-ON,C28H46O1,398.671,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CCC(=O)[C@@H](C)[C@H](CC=1)2)(C))CC[C@](C)34))),4&alpha;-methyl-5&alpha;-cholest-7-en-3-one,4-ALPHA-METHYL-5-ALPHA-CHOLEST-7-EN-3-ON
YARROWIA,CPD-12853,C28H44O1,396.655,CC(C)=CCC[C@@H](C)[C@H]2(CC=C3(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4)))),"4&alpha;-methyl-5&alpha;-cholesta-8,14,24-trien-3&beta;-ol",CPD-12853
YARROWIA,CPD-8614,C28H46O1,398.671,CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CCC(=O)[C@@H](C)3)))CC4)))C,4&alpha;-methyl-5&alpha;-cholesta-8-en-3-one,CPD-8614
YEAST,CPD-8614,C28H46O1,398.671,CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CCC(=O)[C@@H](C)3)))CC4)))C,4&alpha;-methyl-5&alpha;-cholesta-8-en-3-one,CPD-8614
YEAST,CPD-4183,C28H46O1,398.671,CC(CCC[C@@H](C)[C@@H]3([C@]2(CCC4(/[C@]1(CC[C@@H]([C@H]([C@@H]1CCC(/C2=CC3)=4)C)O)C))(C)))C,"4&alpha;-methyl-cholesta-8,14-dienol",CPD-4183
YARROWIA,4-METHYL-824-CHOLESTADIENOL,C28H46O1,398.671,CC(C)=CCC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4)))),4&alpha;-methyl-zymosterol,4-METHYL-824-CHOLESTADIENOL
